Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1889,2021-02-07 00:00:00,2021-02-15 00:00:00,First Class,C0972,Sara,Home Office,Pakistan,Lahore,Sindh,West,P0142,Furniture,Tables,Printer,1970.1,1,0.02,217.05
1890,2021-02-07 01:00:00,2021-02-14 01:00:00,Second Class,C0257,Ahmed,Consumer,Pakistan,Faisalabad,Sindh,West,P0290,Office Supplies,Storage,Filing Cabinet,1374.04,8,0.25,72.3
1891,2021-02-07 02:00:00,2021-02-15 02:00:00,Same Day,C0533,Bilal,Consumer,Pakistan,Lahore,Islamabad Capital,South,P0207,Office Supplies,Storage,Smartphone,1500.26,4,0.01,283.74
1892,2021-02-07 03:00:00,2021-02-09 03:00:00,First Class,C0979,Sara,Home Office,Pakistan,Islamabad,Punjab,Central,P0341,Furniture,Storage,Filing Cabinet,424.99,6,0.06,36.64
1893,2021-02-07 04:00:00,2021-02-16 04:00:00,Same Day,C0533,Fatima,Corporate,Pakistan,Karachi,Sindh,South,P0192,Office Supplies,Tables,Filing Cabinet,1683.0,5,0.16,136.06
1894,2021-02-07 05:00:00,2021-02-08 05:00:00,Second Class,C0052,Sara,Home Office,Pakistan,Rawalpindi,Islamabad Capital,West,P0407,Office Supplies,Binders,Smartphone,1892.84,8,0.26,470.36
1895,2021-02-07 06:00:00,2021-02-15 06:00:00,Same Day,C0338,Fatima,Home Office,Pakistan,Faisalabad,Islamabad Capital,West,P0341,Office Supplies,Accessories,Executive Desk,510.8,7,0.27,52.79
1896,2021-02-07 07:00:00,2021-02-11 07:00:00,First Class,C0171,Ayesha,Consumer,Pakistan,Rawalpindi,Punjab,West,P0306,Furniture,Tables,Executive Desk,1388.61,1,0.19,126.02
1897,2021-02-07 08:00:00,2021-02-11 08:00:00,Same Day,C0948,Fatima,Corporate,Pakistan,Karachi,Islamabad Capital,South,P0398,Technology,Storage,Smartphone,1506.54,8,0.29,132.87
1898,2021-02-07 09:00:00,2021-02-12 09:00:00,First Class,C0067,Ahmed,Home Office,Pakistan,Islamabad,Sindh,East,P0469,Technology,Phones,Filing Cabinet,645.08,4,0.22,85.45
1899,2021-02-07 10:00:00,2021-02-15 10:00:00,First Class,C0625,Sara,Consumer,Pakistan,Islamabad,Islamabad Capital,West,P0252,Furniture,Binders,Pen Set,976.27,7,0.16,128.75
1900,2021-02-07 11:00:00,2021-02-12 11:00:00,First Class,C0300,Sara,Home Office,Pakistan,Islamabad,Punjab,South,P0204,Furniture,Accessories,Filing Cabinet,240.2,3,0.04,42.4
1901,2021-02-07 12:00:00,2021-02-15 12:00:00,Second Class,C0672,Omar,Consumer,Pakistan,Islamabad,Punjab,West,P0362,Office Supplies,Tables,Executive Desk,387.53,2,0.13,27.41
1902,2021-02-07 13:00:00,2021-02-08 13:00:00,Same Day,C0778,Bilal,Home Office,Pakistan,Faisalabad,Islamabad Capital,South,P0046,Furniture,Phones,Pen Set,170.06,1,0.25,30.12
1903,2021-02-07 14:00:00,2021-02-16 14:00:00,Second Class,C0832,Omar,Corporate,Pakistan,Faisalabad,Sindh,Central,P0374,Furniture,Binders,Office Chair,1142.32,5,0.09,160.75
1904,2021-02-07 15:00:00,2021-02-13 15:00:00,Same Day,C0232,Ali,Home Office,Pakistan,Lahore,Islamabad Capital,Central,P0495,Furniture,Accessories,Executive Desk,1269.26,3,0.17,116.18
1905,2021-02-07 16:00:00,2021-02-10 16:00:00,Second Class,C0975,Fatima,Consumer,Pakistan,Lahore,Punjab,South,P0261,Furniture,Tables,Smartphone,1836.43,3,0.3,377.65
1906,2021-02-07 17:00:00,2021-02-15 17:00:00,Standard Class,C0837,Ahmed,Home Office,Pakistan,Karachi,Islamabad Capital,West,P0066,Office Supplies,Binders,Pen Set,1107.26,8,0.05,160.35
1907,2021-02-07 18:00:00,2021-02-16 18:00:00,First Class,C0068,Omar,Corporate,Pakistan,Lahore,Islamabad Capital,South,P0150,Office Supplies,Binders,Office Chair,558.19,1,0.03,107.96
1908,2021-02-07 19:00:00,2021-02-13 19:00:00,First Class,C0506,Sara,Corporate,Pakistan,Karachi,Sindh,Central,P0070,Furniture,Storage,Office Chair,165.97,2,0.24,38.86
1909,2021-02-07 20:00:00,2021-02-14 20:00:00,Second Class,C0028,Ali,Corporate,Pakistan,Karachi,Islamabad Capital,South,P0364,Furniture,Tables,Smartphone,1775.66,1,0.01,214.29
1910,2021-02-07 21:00:00,2021-02-08 21:00:00,Standard Class,C0949,Ahmed,Corporate,Pakistan,Karachi,Sindh,Central,P0002,Technology,Binders,Pen Set,983.77,7,0.19,225.85
1911,2021-02-07 22:00:00,2021-02-12 22:00:00,First Class,C0628,Noor,Consumer,Pakistan,Islamabad,Islamabad Capital,Central,P0029,Technology,Accessories,Printer,1487.78,4,0.1,134.0
1912,2021-02-07 23:00:00,2021-02-12 23:00:00,Same Day,C0051,Sara,Home Office,Pakistan,Rawalpindi,Islamabad Capital,East,P0256,Furniture,Storage,Executive Desk,78.57,3,0.22,7.42
1913,2021-02-08 00:00:00,2021-02-12 00:00:00,Second Class,C0693,Sara,Corporate,Pakistan,Rawalpindi,Sindh,West,P0061,Technology,Binders,Filing Cabinet,1001.87,3,0.04,183.08
1914,2021-02-08 01:00:00,2021-02-14 01:00:00,First Class,C0260,Ayesha,Home Office,Pakistan,Faisalabad,Sindh,South,P0100,Technology,Chairs,Pen Set,685.16,3,0.1,48.32
1915,2021-02-08 02:00:00,2021-02-15 02:00:00,First Class,C0591,Noor,Consumer,Pakistan,Karachi,Punjab,West,P0384,Office Supplies,Phones,Executive Desk,109.15,2,0.01,15.39
1916,2021-02-08 03:00:00,2021-02-17 03:00:00,Second Class,C0785,Fatima,Home Office,Pakistan,Islamabad,Sindh,West,P0455,Office Supplies,Binders,Smartphone,1562.56,5,0.07,144.95
1917,2021-02-08 04:00:00,2021-02-09 04:00:00,Second Class,C0620,Fatima,Home Office,Pakistan,Lahore,Islamabad Capital,Central,P0144,Office Supplies,Storage,Filing Cabinet,1050.16,1,0.14,172.41
1918,2021-02-08 05:00:00,2021-02-14 05:00:00,Same Day,C0963,Omar,Corporate,Pakistan,Lahore,Punjab,Central,P0192,Technology,Storage,Printer,699.7,5,0.05,147.89
1919,2021-02-08 06:00:00,2021-02-15 06:00:00,Same Day,C0586,Omar,Corporate,Pakistan,Faisalabad,Sindh,South,P0353,Furniture,Accessories,Smartphone,1621.31,8,0.18,94.82
1920,2021-02-08 07:00:00,2021-02-11 07:00:00,First Class,C0687,Sara,Consumer,Pakistan,Faisalabad,Sindh,South,P0353,Office Supplies,Binders,Executive Desk,921.5,7,0.04,122.25
1921,2021-02-08 08:00:00,2021-02-16 08:00:00,First Class,C0184,Bilal,Home Office,Pakistan,Karachi,Punjab,South,P0270,Technology,Binders,Office Chair,56.82,3,0.22,11.14
1922,2021-02-08 09:00:00,2021-02-13 09:00:00,Second Class,C0023,Sara,Consumer,Pakistan,Karachi,Islamabad Capital,Central,P0299,Furniture,Accessories,Smartphone,1891.67,9,0.28,224.07
1923,2021-02-08 10:00:00,2021-02-17 10:00:00,First Class,C0786,Omar,Consumer,Pakistan,Lahore,Islamabad Capital,East,P0460,Office Supplies,Phones,Smartphone,548.58,7,0.12,32.0
1924,2021-02-08 11:00:00,2021-02-13 11:00:00,First Class,C0129,Noor,Consumer,Pakistan,Lahore,Punjab,South,P0427,Technology,Accessories,Executive Desk,1669.62,1,0.16,280.96
1925,2021-02-08 12:00:00,2021-02-17 12:00:00,Second Class,C0291,Omar,Corporate,Pakistan,Lahore,Islamabad Capital,Central,P0326,Office Supplies,Storage,Printer,1642.01,6,0.15,121.56
1926,2021-02-08 13:00:00,2021-02-12 13:00:00,First Class,C0832,Sara,Corporate,Pakistan,Lahore,Sindh,East,P0311,Technology,Phones,Executive Desk,366.63,4,0.24,45.46
1927,2021-02-08 14:00:00,2021-02-17 14:00:00,First Class,C0501,Ahmed,Home Office,Pakistan,Rawalpindi,Islamabad Capital,West,P0204,Office Supplies,Phones,Executive Desk,974.31,6,0.3,241.73
1928,2021-02-08 15:00:00,2021-02-13 15:00:00,Standard Class,C0186,Sara,Home Office,Pakistan,Karachi,Sindh,Central,P0245,Technology,Tables,Printer,128.39,3,0.22,16.64
1929,2021-02-08 16:00:00,2021-02-17 16:00:00,Same Day,C0479,Ahmed,Home Office,Pakistan,Karachi,Islamabad Capital,South,P0031,Furniture,Storage,Printer,741.38,5,0.06,162.04
1930,2021-02-08 17:00:00,2021-02-11 17:00:00,Second Class,C0571,Ahmed,Corporate,Pakistan,Lahore,Sindh,South,P0332,Office Supplies,Storage,Smartphone,1475.41,3,0.21,327.48
1931,2021-02-08 18:00:00,2021-02-12 18:00:00,Standard Class,C0492,Sara,Corporate,Pakistan,Islamabad,Punjab,East,P0458,Office Supplies,Accessories,Office Chair,512.29,7,0.18,52.54
1932,2021-02-08 19:00:00,2021-02-17 19:00:00,Same Day,C0513,Bilal,Consumer,Pakistan,Lahore,Sindh,East,P0424,Technology,Storage,Executive Desk,278.4,5,0.06,47.08
1933,2021-02-08 20:00:00,2021-02-14 20:00:00,Same Day,C0643,Bilal,Corporate,Pakistan,Faisalabad,Islamabad Capital,Central,P0411,Furniture,Binders,Office Chair,1038.89,4,0.07,248.81
1934,2021-02-08 21:00:00,2021-02-10 21:00:00,Same Day,C0067,Ali,Consumer,Pakistan,Islamabad,Sindh,East,P0052,Furniture,Accessories,Printer,1097.12,7,0.2,187.9
1935,2021-02-08 22:00:00,2021-02-15 22:00:00,Standard Class,C0805,Omar,Consumer,Pakistan,Faisalabad,Islamabad Capital,Central,P0384,Office Supplies,Storage,Printer,1367.87,7,0.24,290.88
1936,2021-02-08 23:00:00,2021-02-10 23:00:00,Standard Class,C0467,Bilal,Corporate,Pakistan,Islamabad,Islamabad Capital,East,P0243,Technology,Binders,Executive Desk,1530.32,9,0.23,218.09
1937,2021-02-09 00:00:00,2021-02-11 00:00:00,Same Day,C0285,Fatima,Consumer,Pakistan,Faisalabad,Sindh,West,P0263,Office Supplies,Tables,Smartphone,1406.83,3,0.18,272.74
1938,2021-02-09 01:00:00,2021-02-10 01:00:00,First Class,C0601,Sara,Consumer,Pakistan,Lahore,Islamabad Capital,South,P0174,Technology,Storage,Executive Desk,1698.55,8,0.28,92.35
1939,2021-02-09 02:00:00,2021-02-12 02:00:00,First Class,C0417,Ahmed,Home Office,Pakistan,Lahore,Punjab,South,P0100,Furniture,Tables,Smartphone,484.67,7,0.22,100.57
1940,2021-02-09 03:00:00,2021-02-15 03:00:00,Standard Class,C0100,Sara,Consumer,Pakistan,Islamabad,Islamabad Capital,West,P0417,Office Supplies,Storage,Filing Cabinet,1161.05,9,0.16,214.06
1941,2021-02-09 04:00:00,2021-02-17 04:00:00,Standard Class,C0189,Omar,Corporate,Pakistan,Faisalabad,Punjab,South,P0475,Technology,Storage,Smartphone,752.19,2,0.24,91.59
1942,2021-02-09 05:00:00,2021-02-18 05:00:00,Standard Class,C0989,Noor,Corporate,Pakistan,Rawalpindi,Punjab,South,P0392,Furniture,Chairs,Executive Desk,1926.12,6,0.09,256.94
1943,2021-02-09 06:00:00,2021-02-16 06:00:00,Same Day,C0890,Bilal,Consumer,Pakistan,Islamabad,Islamabad Capital,South,P0389,Technology,Binders,Executive Desk,908.55,5,0.08,104.78
1944,2021-02-09 07:00:00,2021-02-13 07:00:00,First Class,C0858,Bilal,Home Office,Pakistan,Islamabad,Punjab,South,P0061,Office Supplies,Storage,Smartphone,1921.44,3,0.29,297.55
1945,2021-02-09 08:00:00,2021-02-15 08:00:00,Standard Class,C0388,Bilal,Corporate,Pakistan,Karachi,Punjab,West,P0456,Technology,Tables,Office Chair,1549.68,7,0.28,111.17
1946,2021-02-09 09:00:00,2021-02-14 09:00:00,Standard Class,C0241,Ahmed,Corporate,Pakistan,Islamabad,Sindh,Central,P0360,Office Supplies,Phones,Smartphone,1451.0,5,0.26,317.74
1947,2021-02-09 10:00:00,2021-02-17 10:00:00,Second Class,C0782,Fatima,Home Office,Pakistan,Rawalpindi,Punjab,South,P0188,Furniture,Tables,Filing Cabinet,1008.55,6,0.06,146.86
1948,2021-02-09 11:00:00,2021-02-10 11:00:00,Same Day,C0731,Ayesha,Consumer,Pakistan,Lahore,Punjab,West,P0469,Technology,Binders,Filing Cabinet,914.59,4,0.18,53.61
1949,2021-02-09 12:00:00,2021-02-10 12:00:00,Second Class,C0417,Fatima,Corporate,Pakistan,Faisalabad,Punjab,South,P0408,Furniture,Storage,Office Chair,1076.77,7,0.16,172.92
1950,2021-02-09 13:00:00,2021-02-15 13:00:00,First Class,C0918,Bilal,Consumer,Pakistan,Karachi,Punjab,West,P0007,Furniture,Accessories,Filing Cabinet,622.58,7,0.06,146.99
1951,2021-02-09 14:00:00,2021-02-11 14:00:00,Second Class,C0176,Fatima,Consumer,Pakistan,Faisalabad,Punjab,West,P0189,Office Supplies,Chairs,Executive Desk,1813.79,5,0.13,122.42
1952,2021-02-09 15:00:00,2021-02-14 15:00:00,Second Class,C0387,Noor,Consumer,Pakistan,Lahore,Islamabad Capital,Central,P0083,Office Supplies,Accessories,Office Chair,1598.94,7,0.14,119.34
1953,2021-02-09 16:00:00,2021-02-10 16:00:00,Second Class,C0471,Bilal,Consumer,Pakistan,Islamabad,Punjab,East,P0351,Furniture,Chairs,Office Chair,1612.72,7,0.07,205.52
1954,2021-02-09 17:00:00,2021-02-16 17:00:00,Same Day,C0853,Ali,Corporate,Pakistan,Rawalpindi,Islamabad Capital,Central,P0420,Office Supplies,Chairs,Office Chair,894.65,8,0.29,176.36
1955,2021-02-09 18:00:00,2021-02-10 18:00:00,First Class,C0233,Ahmed,Home Office,Pakistan,Karachi,Islamabad Capital,Central,P0283,Furniture,Accessories,Pen Set,188.62,1,0.15,32.24
1956,2021-02-09 19:00:00,2021-02-13 19:00:00,Second Class,C0663,Noor,Corporate,Pakistan,Rawalpindi,Islamabad Capital,South,P0124,Office Supplies,Binders,Smartphone,1382.0,4,0.16,195.68
1957,2021-02-09 20:00:00,2021-02-18 20:00:00,Same Day,C0452,Ayesha,Home Office,Pakistan,Rawalpindi,Sindh,West,P0157,Office Supplies,Storage,Smartphone,780.11,1,0.18,193.9
1958,2021-02-09 21:00:00,2021-02-10 21:00:00,First Class,C0277,Ahmed,Consumer,Pakistan,Rawalpindi,Sindh,East,P0087,Technology,Tables,Office Chair,1747.34,3,0.27,152.3
1959,2021-02-09 22:00:00,2021-02-13 22:00:00,Standard Class,C0229,Ayesha,Home Office,Pakistan,Rawalpindi,Islamabad Capital,West,P0148,Technology,Accessories,Filing Cabinet,1571.66,8,0.16,336.89
1960,2021-02-09 23:00:00,2021-02-15 23:00:00,Second Class,C0171,Bilal,Consumer,Pakistan,Lahore,Sindh,South,P0070,Office Supplies,Phones,Pen Set,333.39,7,0.16,24.93
1961,2021-02-10 00:00:00,2021-02-16 00:00:00,First Class,C0735,Noor,Corporate,Pakistan,Rawalpindi,Punjab,West,P0460,Furniture,Chairs,Pen Set,1223.35,3,0.07,105.11
1962,2021-02-10 01:00:00,2021-02-18 01:00:00,Second Class,C0213,Bilal,Corporate,Pakistan,Rawalpindi,Islamabad Capital,South,P0370,Furniture,Tables,Executive Desk,1399.82,4,0.18,152.7
1963,2021-02-10 02:00:00,2021-02-11 02:00:00,Standard Class,C0282,Ayesha,Home Office,Pakistan,Lahore,Islamabad Capital,Central,P0076,Furniture,Phones,Executive Desk,1157.87,2,0.11,260.08
1964,2021-02-10 03:00:00,2021-02-17 03:00:00,First Class,C0041,Ayesha,Consumer,Pakistan,Faisalabad,Islamabad Capital,Central,P0114,Office Supplies,Tables,Smartphone,1052.38,2,0.19,146.11
1965,2021-02-10 04:00:00,2021-02-11 04:00:00,Same Day,C0122,Noor,Consumer,Pakistan,Lahore,Sindh,South,P0003,Office Supplies,Storage,Printer,494.33,5,0.09,63.85
1966,2021-02-10 05:00:00,2021-02-17 05:00:00,First Class,C0227,Bilal,Home Office,Pakistan,Islamabad,Sindh,Central,P0234,Furniture,Phones,Office Chair,510.02,2,0.21,75.56
1967,2021-02-10 06:00:00,2021-02-13 06:00:00,Same Day,C0294,Ali,Consumer,Pakistan,Lahore,Sindh,West,P0167,Technology,Binders,Printer,1547.62,7,0.19,272.66
1968,2021-02-10 07:00:00,2021-02-18 07:00:00,First Class,C0600,Ahmed,Consumer,Pakistan,Faisalabad,Punjab,East,P0099,Technology,Binders,Executive Desk,86.45,1,0.14,11.64
1969,2021-02-10 08:00:00,2021-02-13 08:00:00,Same Day,C0267,Noor,Consumer,Pakistan,Islamabad,Sindh,East,P0124,Furniture,Accessories,Smartphone,1568.87,9,0.03,380.46
1970,2021-02-10 09:00:00,2021-02-11 09:00:00,Standard Class,C0541,Ali,Corporate,Pakistan,Islamabad,Islamabad Capital,West,P0467,Office Supplies,Tables,Smartphone,1077.26,1,0.19,83.02
1971,2021-02-10 10:00:00,2021-02-18 10:00:00,Standard Class,C0759,Sara,Corporate,Pakistan,Karachi,Sindh,East,P0045,Office Supplies,Binders,Smartphone,1875.63,1,0.26,272.22
1972,2021-02-10 11:00:00,2021-02-13 11:00:00,Standard Class,C0828,Bilal,Corporate,Pakistan,Rawalpindi,Sindh,West,P0382,Furniture,Binders,Smartphone,1994.78,9,0.05,265.48
1973,2021-02-10 12:00:00,2021-02-12 12:00:00,First Class,C0451,Omar,Consumer,Pakistan,Islamabad,Sindh,South,P0324,Technology,Accessories,Smartphone,1343.79,7,0.03,253.36
1974,2021-02-10 13:00:00,2021-02-11 13:00:00,Standard Class,C0449,Noor,Corporate,Pakistan,Islamabad,Sindh,East,P0287,Furniture,Accessories,Office Chair,853.9,4,0.01,207.17
1975,2021-02-10 14:00:00,2021-02-13 14:00:00,Second Class,C0756,Fatima,Consumer,Pakistan,Faisalabad,Islamabad Capital,South,P0106,Furniture,Binders,Pen Set,976.42,3,0.01,105.14
1976,2021-02-10 15:00:00,2021-02-12 15:00:00,Standard Class,C0061,Ali,Consumer,Pakistan,Islamabad,Sindh,South,P0294,Furniture,Tables,Printer,448.22,5,0.25,108.05
1977,2021-02-10 16:00:00,2021-02-12 16:00:00,Same Day,C0502,Ali,Home Office,Pakistan,Faisalabad,Islamabad Capital,West,P0481,Technology,Tables,Pen Set,243.51,2,0.22,52.49
1978,2021-02-10 17:00:00,2021-02-16 17:00:00,Same Day,C0147,Noor,Consumer,Pakistan,Rawalpindi,Sindh,East,P0134,Furniture,Chairs,Executive Desk,1178.59,6,0.06,249.97
1979,2021-02-10 18:00:00,2021-02-11 18:00:00,Same Day,C0686,Ayesha,Corporate,Pakistan,Karachi,Punjab,Central,P0008,Technology,Chairs,Executive Desk,1620.72,6,0.28,104.72
1980,2021-02-10 19:00:00,2021-02-12 19:00:00,First Class,C0945,Ali,Corporate,Pakistan,Karachi,Punjab,Central,P0028,Office Supplies,Phones,Pen Set,560.44,1,0.04,133.45
1981,2021-02-10 20:00:00,2021-02-16 20:00:00,Second Class,C0790,Sara,Consumer,Pakistan,Rawalpindi,Islamabad Capital,Central,P0271,Technology,Phones,Smartphone,868.32,9,0.11,189.11
1982,2021-02-10 21:00:00,2021-02-13 21:00:00,Standard Class,C0334,Ali,Corporate,Pakistan,Rawalpindi,Islamabad Capital,Central,P0223,Technology,Phones,Smartphone,1131.81,1,0.14,211.55
1983,2021-02-10 22:00:00,2021-02-14 22:00:00,Second Class,C0881,Omar,Consumer,Pakistan,Lahore,Punjab,West,P0008,Furniture,Chairs,Pen Set,1820.4,6,0.02,137.57
1984,2021-02-10 23:00:00,2021-02-11 23:00:00,Second Class,C0953,Omar,Home Office,Pakistan,Islamabad,Punjab,South,P0310,Office Supplies,Accessories,Smartphone,320.33,7,0.1,42.93
1985,2021-02-11 00:00:00,2021-02-19 00:00:00,Same Day,C0891,Ayesha,Consumer,Pakistan,Islamabad,Sindh,East,P0134,Furniture,Binders,Pen Set,511.92,8,0.03,111.62
1986,2021-02-11 01:00:00,2021-02-18 01:00:00,Same Day,C0142,Bilal,Consumer,Pakistan,Islamabad,Punjab,West,P0029,Technology,Storage,Filing Cabinet,1841.13,2,0.24,253.17
1987,2021-02-11 02:00:00,2021-02-18 02:00:00,Same Day,C0044,Bilal,Home Office,Pakistan,Faisalabad,Islamabad Capital,Central,P0115,Technology,Storage,Executive Desk,127.09,8,0.01,17.45
1988,2021-02-11 03:00:00,2021-02-14 03:00:00,First Class,C0144,Ayesha,Corporate,Pakistan,Lahore,Islamabad Capital,East,P0494,Furniture,Binders,Smartphone,1329.43,2,0.01,138.29
1989,2021-02-11 04:00:00,2021-02-14 04:00:00,Second Class,C0865,Fatima,Home Office,Pakistan,Islamabad,Punjab,West,P0034,Office Supplies,Tables,Printer,1297.08,2,0.22,78.13
1990,2021-02-11 05:00:00,2021-02-13 05:00:00,Second Class,C0333,Sara,Home Office,Pakistan,Faisalabad,Islamabad Capital,South,P0007,Technology,Chairs,Filing Cabinet,797.35,9,0.23,121.68
1991,2021-02-11 06:00:00,2021-02-12 06:00:00,First Class,C0998,Omar,Consumer,Pakistan,Faisalabad,Sindh,Central,P0040,Technology,Tables,Office Chair,962.92,7,0.15,197.3
1992,2021-02-11 07:00:00,2021-02-18 07:00:00,First Class,C0497,Ayesha,Consumer,Pakistan,Karachi,Sindh,East,P0330,Technology,Storage,Filing Cabinet,1717.09,8,0.1,136.02
1993,2021-02-11 08:00:00,2021-02-18 08:00:00,First Class,C0396,Noor,Home Office,Pakistan,Faisalabad,Punjab,East,P0397,Office Supplies,Tables,Filing Cabinet,371.72,1,0.07,85.03
1994,2021-02-11 09:00:00,2021-02-13 09:00:00,Second Class,C0055,Ahmed,Corporate,Pakistan,Rawalpindi,Islamabad Capital,Central,P0062,Furniture,Chairs,Filing Cabinet,501.56,6,0.04,80.78
1995,2021-02-11 10:00:00,2021-02-18 10:00:00,Second Class,C0307,Ahmed,Home Office,Pakistan,Faisalabad,Punjab,South,P0086,Office Supplies,Chairs,Printer,1049.08,1,0.15,222.89
1996,2021-02-11 11:00:00,2021-02-19 11:00:00,Same Day,C0870,Ahmed,Corporate,Pakistan,Rawalpindi,Islamabad Capital,Central,P0213,Office Supplies,Chairs,Executive Desk,849.0,5,0.15,155.71
1997,2021-02-11 12:00:00,2021-02-12 12:00:00,Same Day,C0423,Bilal,Home Office,Pakistan,Rawalpindi,Islamabad Capital,South,P0116,Technology,Storage,Smartphone,1170.03,2,0.14,90.08
1998,2021-02-11 13:00:00,2021-02-20 13:00:00,Second Class,C0417,Noor,Home Office,Pakistan,Karachi,Islamabad Capital,East,P0065,Office Supplies,Chairs,Printer,1845.64,9,0.23,426.93
1999,2021-02-11 14:00:00,2021-02-18 14:00:00,Same Day,C0673,Ali,Corporate,Pakistan,Karachi,Sindh,Central,P0297,Technology,Phones,Printer,1838.35,3,0.03,355.96
2000,2021-02-11 15:00:00,2021-02-14 15:00:00,First Class,C0797,Noor,Home Office,Pakistan,Faisalabad,Islamabad Capital,South,P0379,Office Supplies,Phones,Pen Set,498.54,7,0.2,28.47
2001,2021-02-11 16:00:00,2021-02-19 16:00:00,Standard Class,C0325,Ali,Consumer,Pakistan,Karachi,Sindh,South,P0170,Office Supplies,Binders,Smartphone,639.18,2,0.12,106.11
2002,2021-02-11 17:00:00,2021-02-18 17:00:00,Same Day,C0710,Ahmed,Home Office,Pakistan,Karachi,Islamabad Capital,West,P0116,Furniture,Chairs,Pen Set,366.03,4,0.07,53.45
2003,2021-02-11 18:00:00,2021-02-19 18:00:00,Second Class,C0671,Fatima,Consumer,Pakistan,Islamabad,Punjab,South,P0322,Office Supplies,Phones,Pen Set,1859.19,3,0.2,412.43
2004,2021-02-11 19:00:00,2021-02-17 19:00:00,Same Day,C0080,Fatima,Corporate,Pakistan,Faisalabad,Sindh,Central,P0116,Furniture,Chairs,Filing Cabinet,825.84,1,0.06,61.57
2005,2021-02-11 20:00:00,2021-02-20 20:00:00,Same Day,C0031,Ayesha,Corporate,Pakistan,Faisalabad,Sindh,Central,P0221,Technology,Storage,Pen Set,926.93,6,0.07,155.88
2006,2021-02-11 21:00:00,2021-02-16 21:00:00,Same Day,C0985,Ali,Consumer,Pakistan,Faisalabad,Sindh,South,P0395,Technology,Phones,Office Chair,1615.15,5,0.3,180.99
2007,2021-02-11 22:00:00,2021-02-14 22:00:00,Standard Class,C0112,Ahmed,Home Office,Pakistan,Karachi,Punjab,Central,P0357,Furniture,Storage,Filing Cabinet,1050.3,6,0.27,104.11
2008,2021-02-11 23:00:00,2021-02-14 23:00:00,First Class,C0558,Noor,Consumer,Pakistan,Karachi,Sindh,East,P0050,Technology,Phones,Filing Cabinet,283.52,1,0.21,15.45
2009,2021-02-12 00:00:00,2021-02-13 00:00:00,Second Class,C0865,Fatima,Consumer,Pakistan,Rawalpindi,Punjab,East,P0327,Technology,Accessories,Pen Set,903.8,8,0.09,105.24
2010,2021-02-12 01:00:00,2021-02-20 01:00:00,Standard Class,C0717,Ali,Corporate,Pakistan,Lahore,Islamabad Capital,Central,P0419,Office Supplies,Accessories,Pen Set,1279.52,4,0.16,165.34
2011,2021-02-12 02:00:00,2021-02-14 02:00:00,Second Class,C0564,Ayesha,Consumer,Pakistan,Lahore,Islamabad Capital,South,P0478,Furniture,Binders,Executive Desk,1452.46,7,0.04,202.7
2012,2021-02-12 03:00:00,2021-02-15 03:00:00,Second Class,C0650,Noor,Home Office,Pakistan,Lahore,Punjab,East,P0336,Technology,Binders,Filing Cabinet,1308.44,8,0.1,257.69
2013,2021-02-12 04:00:00,2021-02-20 04:00:00,Second Class,C0472,Ahmed,Consumer,Pakistan,Islamabad,Sindh,South,P0079,Furniture,Binders,Office Chair,282.4,3,0.02,36.91
